,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
151,2023-08-10T00:00:00.000Z,130.21,132.647,130.035,131.97,17855681,129.8890105266,132.3200029131,129.7144419309,131.6446718316,17855681,0.0,1.0
152,2023-08-11T00:00:00.000Z,130.17,130.44,128.75,129.202,15205465,129.8491091333,130.118443538,128.4326096713,128.8834954155,15205465,0.0,1.0
153,2023-08-14T00:00:00.000Z,131.83,131.91,129.59,129.85,17526195,131.5050169551,131.5848197417,129.2705389305,129.5298979869,17526195,0.0,1.0
154,2023-08-15T00:00:00.000Z,130.27,131.99,129.819,131.59,14769173,129.9488626165,131.6646225282,129.4989744071,131.2656085953,14769173,0.0,1.0
155,2023-08-16T00:00:00.000Z,129.11,130.8975,128.46,129.28,17548355,128.7917222109,130.5748157239,128.1433245699,128.9613031324,17548355,0.0,1.0
156,2023-08-17T00:00:00.000Z,130.46,132.4913,129.85,130.45,23665562,130.1383942347,132.1646867397,129.5298979869,130.1284188864,23665562,0.0,1.0
157,2023-08-18T00:00:00.000Z,128.11,129.83,127.0,129.06,23627202,127.7941873785,129.5099472903,126.6869237146,128.7418454693,23627202,0.0,1.0
158,2023-08-21T00:00:00.000Z,128.93,129.26,127.16,127.85,21851070,128.6121659411,128.9413524358,126.8465292878,127.5348283221,21851070,0.0,1.0
159,2023-08-22T00:00:00.000Z,129.69,130.95,128.925,129.13,15569373,129.3702924137,130.6271863026,128.6071782669,128.8116729076,15569373,0.0,1.0
160,2023-08-23T00:00:00.000Z,133.21,134.07,130.51,130.85,26497027,132.8816150238,133.7394949796,130.1882709763,130.5274328193,26497027,0.0,1.0
161,2023-08-24T00:00:00.000Z,130.42,134.97,130.3,134.7272,18680381,130.0984928414,134.6372763288,129.9787886615,134.3950748715,18680381,0.0,1.0
162,2023-08-25T00:00:00.000Z,130.69,131.4,128.04,130.14,20678096,130.3678272461,131.0760769771,127.7243599403,129.8191830883,20678096,0.0,1.0
163,2023-08-28T00:00:00.000Z,131.79,133.24,130.85,132.08,16715467,131.4651155618,132.9115410687,130.5274328193,131.7544006632,16715467,0.0,1.0
164,2023-08-29T00:00:00.000Z,135.49,137.295,132.98,132.9981,30803265,135.1559944416,136.9565448141,132.6521820123,132.6702373928,30803265,0.0,1.0
165,2023-08-30T00:00:00.000Z,136.93,137.25,135.021,135.57,21773356,136.5924446003,136.9116557467,134.6881506052,135.2357972282,21773356,0.0,1.0
166,2023-08-31T00:00:00.000Z,137.35,138.4,136.82,137.05,28147850,137.0114092299,138.0588208039,136.4827157687,136.7121487802,28147850,0.0,1.0
167,2023-09-01T00:00:00.000Z,136.8,138.58,135.94,138.43,16671647,136.4627650721,138.2383770737,135.6048851162,138.0887468489,16671647,0.0,1.0
168,2023-09-05T00:00:00.000Z,136.71,137.37,135.56,136.44,17730218,136.3729869372,137.0313599265,135.2258218799,136.1036525324,17730218,0.0,1.0
169,2023-09-06T00:00:00.000Z,135.37,137.48,134.69,137.015,15814327,135.0362902618,137.1410887581,134.3579665757,136.677235061,15814327,0.0,1.0
170,2023-09-07T00:00:00.000Z,136.2,136.58,133.9601,134.6,16975956,135.8642441726,136.243307409,133.6298659016,134.2681884408,16975956,0.0,1.0
171,2023-09-08T00:00:00.000Z,137.2,137.515,135.87,135.87,17820005,136.861779005,137.1760024772,135.5350576779,135.5350576779,17820005,0.0,1.0
172,2023-09-11T00:00:00.000Z,137.74,138.2638,136.55,137.38,17180755,137.4004478145,137.9229565597,136.213381364,137.0413352749,17180755,0.0,1.0
173,2023-09-12T00:00:00.000Z,136.07,137.64,135.93,137.13,15212934,135.7345646444,137.3006943313,135.5949097679,136.7919515668,15212934,0.0,1.0
174,2023-09-13T00:00:00.000Z,137.5,137.7,134.93,135.9,16394915,137.1610394548,137.3605464212,134.5973749355,135.5649837229,16394915,0.0,1.0
175,2023-09-14T00:00:00.000Z,138.99,139.55,137.06,138.39,19064607,138.647366355,139.2059858612,136.7221241285,138.0488454556,19064607,0.0,1.0
176,2023-09-15T00:00:00.000Z,138.3,139.36,137.18,138.8,48958837,137.9590673207,139.016454243,136.8418283084,138.4578347369,48958837,0.0,1.0
177,2023-09-18T00:00:00.000Z,138.96,139.93,137.63,137.63,16233590,138.6174403101,139.5850490975,137.290718983,137.290718983,16233590,0.0,1.0
178,2023-09-19T00:00:00.000Z,138.83,139.175,137.5,138.25,15484644,138.4877607818,138.831910299,137.1610394548,137.9091905791,15484644,0.0,1.0
179,2023-09-20T00:00:00.000Z,134.59,138.84,134.52,138.83,21473533,134.2582130925,138.4977361302,134.1883856542,138.4877607818,21473533,0.0,1.0
180,2023-09-21T00:00:00.000Z,131.36,133.19,131.09,132.39,22058375,131.0361755838,132.8616643271,130.7668411791,132.0636364612,22058375,0.0,1.0
181,2023-09-22T00:00:00.000Z,131.25,133.01,130.51,131.68,17355284,130.9264467523,132.6821080573,130.1882709763,131.3553867302,17355284,0.0,1.0
182,2023-09-25T00:00:00.000Z,132.17,132.22,130.03,130.77,14650032,131.8441787981,131.8940555397,129.7094542567,130.4476300327,14650032,0.0,1.0
183,2023-09-26T00:00:00.000Z,129.45,131.405,128.19,130.914,20378789,129.130884054,131.0810646513,127.8739901651,130.5912750486,20378789,0.0,1.0
184,2023-09-27T00:00:00.000Z,131.46,131.72,129.38,129.44,18764201,131.1359290671,131.3952881235,129.0610566157,129.1209087056,18764201,0.0,1.0
185,2023-09-28T00:00:00.000Z,133.13,134.1799,130.69,130.69,18201389,132.8018122372,133.8491240577,130.3678272461,130.3678272461,18201389,0.0,1.0
186,2023-09-29T00:00:00.000Z,131.85,134.89,131.32,134.08,23237336,131.5249676517,134.5574735422,130.9962741905,133.749470328,23237336,0.0,1.0
187,2023-10-02T00:00:00.000Z,135.17,135.36,132.065,132.155,19210394,134.8367832953,135.0263149134,131.7394376407,131.8292157756,19210394,0.0,1.0
188,2023-10-03T00:00:00.000Z,133.3,135.24,132.815,134.93,19628736,132.9713931587,134.9066107335,132.487588765,134.5973749355,19628736,0.0,1.0
189,2023-10-04T00:00:00.000Z,136.27,136.57,133.43,133.66,22847987,135.9340716109,136.2333320606,133.1010726869,133.3305056984,22847987,0.0,1.0
190,2023-10-05T00:00:00.000Z,135.99,136.5,134.455,136.13,15922944,135.6547618578,136.1635046224,134.1235458901,135.7944167344,15922944,0.0,1.0
191,2023-10-06T00:00:00.000Z,138.73,139.1857,134.94,134.94,20826683,138.3880072986,138.8425839217,134.6073502838,134.6073502838,20826683,0.0,1.0
192,2023-10-09T00:00:00.000Z,139.5,139.97,136.7,137.99,16599099,139.1561091196,139.6249504908,136.3630115888,137.6498315226,16599099,0.0,1.0
193,2023-10-10T00:00:00.000Z,139.2,140.74,138.43,139.51,19554916,138.8568486698,140.3930523117,138.0887468489,139.1660844679,19554916,0.0,1.0
194,2023-10-11T00:00:00.000Z,141.7,142.22,139.84,139.85,20146341,141.3506857508,141.8694038637,139.4952709626,139.5052463109,20146341,0.0,1.0
195,2023-10-12T00:00:00.000Z,140.29,142.38,139.45,142.16,18173107,139.9441616371,142.0290094369,139.1062323779,141.8095517737,18173107,0.0,1.0
196,2023-10-13T00:00:00.000Z,138.58,141.34,137.97,140.65,19447565,138.2383770737,140.9915732112,137.629880826,140.3032741768,19447565,0.0,1.0
197,2023-10-16T00:00:00.000Z,140.49,140.905,139.32,139.73,17345556,140.1436686036,140.5576455591,138.9765528497,139.385542131,17345556,0.0,1.0
198,2023-10-17T00:00:00.000Z,140.99,141.25,138.5287,140.03,17424024,140.6424360198,140.9017950763,138.1872035368,139.6848025807,17424024,0.0,1.0
199,2023-10-18T00:00:00.000Z,139.28,141.99,138.705,140.75,18304869,138.9366514564,141.6399708522,138.3630689278,140.4030276601,18304869,0.0,1.0
200,2023-10-19T00:00:00.000Z,138.98,141.005,138.6,139.8,21831181,138.6373910067,140.6573990423,138.2583277704,139.4553695693,21831181,0.0,1.0
201,2023-10-20T00:00:00.000Z,136.74,139.04,136.245,138.59,24970263,136.4029129821,138.6972430967,135.9091332401,138.2483524221,24970263,0.0,1.0
202,2023-10-23T00:00:00.000Z,137.9,139.02,135.11,136.23,20780665,137.5600533877,138.6772924,134.7769312053,135.8941702176,20780665,0.0,1.0
203,2023-10-24T00:00:00.000Z,140.12,140.7099,138.75,139.16,26535198,139.7745807156,140.3630265133,138.4079579953,138.8169472765,26535198,0.0,1.0
204,2023-10-25T00:00:00.000Z,126.67,130.1,126.09,129.77,58796067,126.3577372199,129.779281695,125.7791670171,129.4500952003,58796067,0.0,1.0
205,2023-10-26T00:00:00.000Z,123.44,125.46,122.32,124.47,33907363,123.1356997112,125.1507200727,122.018460699,124.1631605886,33907363,0.0,1.0
206,2023-10-27T00:00:00.000Z,123.4,124.44,121.46,124.03,37367673,123.0957983179,124.1332345436,121.1605807431,123.7242452624,37367673,0.0,1.0
207,2023-10-30T00:00:00.000Z,125.75,126.55,123.88,124.46,24165631,125.4400051741,126.23803304,123.5746150375,124.1531852403,24165631,0.0,1.0
208,2023-10-31T00:00:00.000Z,125.3,126.56,123.925,126.27,21123418,124.9911144995,126.2480083883,123.619504105,125.9587232869,21123418,0.0,1.0
209,2023-11-01T00:00:00.000Z,127.57,127.74,124.925,125.34,26536604,127.255518569,127.4250994906,124.6170389374,125.0310158928,26536604,0.0,1.0
210,2023-11-02T00:00:00.000Z,128.58,130.09,128.11,129.56,24091672,128.2630287498,129.7693063467,127.7941873785,129.2406128855,24091672,0.0,1.0
211,2023-11-03T00:00:00.000Z,130.37,130.73,129.01,129.09,19529448,130.0486160998,130.4077286394,128.6919687277,128.7717715143,19529448,0.0,1.0
212,2023-11-06T00:00:00.000Z,131.45,131.56,129.93,130.22,15360362,131.1259537187,131.2356825503,129.6097007735,129.8989858749,15360362,0.0,1.0
213,2023-11-07T00:00:00.000Z,132.4,133.28,131.14,131.98,19223786,132.0736118095,132.951442462,130.8167179207,131.6546471799,19223786,0.0,1.0
214,2023-11-08T00:00:00.000Z,133.26,133.54,132.16,132.36,15093598,132.9314917654,133.2108015185,131.8342034498,132.0337104162,15093598,0.0,1.0
215,2023-11-09T00:00:00.000Z,131.69,133.96,131.51,133.36,17976533,131.3653620785,133.6297661481,131.1858058087,133.0312452486,17976533,0.0,1.0
216,2023-11-10T00:00:00.000Z,134.06,134.27,130.87,131.53,20879838,133.7295196313,133.9390019461,130.547383516,131.2057565053,20879838,0.0,1.0
217,2023-11-13T00:00:00.000Z,133.64,134.11,132.77,133.36,16409856,133.3105550017,133.7793963729,132.4426996975,133.0312452486,16409856,0.0,1.0
218,2023-11-14T00:00:00.000Z,135.43,137.24,135.1,135.65,22317345,135.0961423517,136.9016803983,134.766955857,135.3156000148,22317345,0.0,1.0
219,2023-11-15T00:00:00.000Z,136.38,136.84,135.33,136.64,15840883,136.0438004425,136.5026664654,134.9963888685,136.3031594989,15840883,0.0,1.0
220,2023-11-16T00:00:00.000Z,138.7,138.8799,136.08,136.96,17615068,138.3580812536,138.53753777,135.7445399928,136.6223706453,17615068,0.0,1.0
221,2023-11-17T00:00:00.000Z,136.94,138.0,135.48,137.82,25590191,136.6024199486,137.659806871,135.1460190933,137.4802506011,25590191,0.0,1.0
222,2023-11-20T00:00:00.000Z,137.92,138.425,135.49,135.5,19589006,137.5800040844,138.0837591747,135.1559944416,135.16596979,19589006,0.0,1.0
223,2023-11-21T00:00:00.000Z,138.62,138.965,137.705,137.94,17648067,138.278278467,138.6224279842,137.3655340954,137.599954781,17648067,0.0,1.0
224,2023-11-22T00:00:00.000Z,140.02,141.1,139.0,139.1,17310209,139.6748272324,140.7521648514,138.6573417034,138.7570951866,17310209,0.0,1.0
225,2023-11-24T00:00:00.000Z,138.22,139.677,137.47,139.54,8828640,137.8792645341,139.3326727849,137.1311134098,139.1960105129,8828640,0.0,1.0
226,2023-11-27T00:00:00.000Z,138.05,139.63,137.54,137.57,17886389,137.7096836126,139.2857886478,137.2009408481,137.230866893,17886389,0.0,1.0
227,2023-11-28T00:00:00.000Z,138.62,138.66,137.04,137.63,17046868,138.278278467,138.3181798603,136.7021734319,137.290718983,17046868,0.0,1.0
228,2023-11-29T00:00:00.000Z,136.4,139.67,136.295,138.985,21014715,136.0637511391,139.3256900411,135.9590099817,138.6423786809,21014715,0.0,1.0
229,2023-11-30T00:00:00.000Z,133.92,136.96,132.79,136.4,29913531,133.5898647548,136.6223706453,132.4626503942,136.0637511391,29913531,0.0,1.0
230,2023-12-01T00:00:00.000Z,133.32,133.5,132.1517,133.32,24267987,132.9913438553,133.1709001252,131.8259239106,132.9913438553,24267987,0.0,1.0
231,2023-12-04T00:00:00.000Z,130.63,131.45,129.4,131.294,24117083,130.3079751562,131.1259537187,129.0810073123,130.9703382849,24117083,0.0,1.0
232,2023-12-05T00:00:00.000Z,132.39,133.54,129.73,130.37,19235145,132.0636364612,133.2108015185,129.410193807,130.0486160998,19235145,0.0,1.0
233,2023-12-06T00:00:00.000Z,131.43,133.31,131.31,132.9,16265640,131.1060030221,132.981368507,130.9862988422,132.5723792257,16265640,0.0,1.0
234,2023-12-07T00:00:00.000Z,138.45,140.0,136.23,136.6,38419426,138.1086975455,139.6548765358,135.8941702176,136.2632581056,38419426,0.0,1.0
235,2023-12-08T00:00:00.000Z,136.64,137.99,135.57,135.66,23016139,136.3031594989,137.6498315226,135.2357972282,135.3255753631,23016139,0.0,1.0
236,2023-12-11T00:00:00.000Z,134.7,134.79,132.89,133.82,24502860,134.367941924,134.457720059,132.5624038774,133.4901112715,24502860,0.0,1.0
237,2023-12-12T00:00:00.000Z,133.64,134.54,132.83,133.27,26583981,133.3105550017,134.2083363509,132.5025517875,132.9414671137,26583981,0.0,1.0
238,2023-12-13T00:00:00.000Z,133.97,134.78,132.95,134.545,25414461,133.6397414964,134.4477447106,132.6222559673,134.213324025,25414461,0.0,1.0
239,2023-12-14T00:00:00.000Z,133.2,135.035,131.06,134.77,29619098,132.8716396754,134.7021160929,130.7369151341,134.4377693623,29619098,0.0,1.0
240,2023-12-15T00:00:00.000Z,133.84,134.83,132.63,132.92,58594004,133.5100619682,134.4976214523,132.303044821,132.5923299224,58594004,0.0,1.0
241,2023-12-18T00:00:00.000Z,137.19,138.38,133.77,133.86,25699767,136.8518036567,138.0388701073,133.4402345299,133.5300126648,25699767,0.0,1.0
242,2023-12-19T00:00:00.000Z,138.1,138.77,137.45,138.0,20601632,137.7595603542,138.4279086919,137.1111627131,137.659806871,20601632,0.0,1.0
243,2023-12-20T00:00:00.000Z,139.66,143.0783,139.41,140.33,33507342,139.3157146927,142.7255880103,139.0663309846,139.9840630304,33507342,0.0,1.0
244,2023-12-21T00:00:00.000Z,141.8,142.03,140.4725,140.77,18101476,141.4504392341,141.6798722455,140.1262117441,140.4229783567,18101476,0.0,1.0
245,2023-12-22T00:00:00.000Z,142.72,143.25,142.055,142.13,18513524,142.3681712799,142.896864741,141.7048106163,141.7796257288,18513524,0.0,1.0
246,2023-12-26T00:00:00.000Z,142.82,143.945,142.5001,142.98,11170066,142.4679247631,143.5901514496,142.1488133702,142.6275303363,11170066,0.0,1.0
247,2023-12-27T00:00:00.000Z,141.44,143.32,141.0512,142.83,17261305,141.0913266944,142.9666921793,140.7034851516,142.4779001114,17261305,0.0,1.0
248,2023-12-28T00:00:00.000Z,141.28,142.27,140.8283,141.85,12192549,140.9317211212,141.9192806053,140.4811346374,141.5003159757,12192549,0.0,1.0
249,2023-12-29T00:00:00.000Z,140.93,141.435,139.9,140.68,14880961,140.5825839299,141.0863390202,139.5551230525,140.3332002218,14880961,0.0,1.0
250,2024-01-02T00:00:00.000Z,139.56,140.6147,137.74,139.6,20071885,139.2159612095,140.2680611972,137.4004478145,139.2558626028,20071885,0.0,1.0
251,2024-01-03T00:00:00.000Z,140.36,141.09,138.43,138.6,18974308,140.0139890754,140.7421895031,138.0887468489,138.2583277704,18974308,0.0,1.0
252,2024-01-04T00:00:00.000Z,138.04,140.635,138.01,139.85,18253331,137.6997082643,140.2883111543,137.6697822193,139.5052463109,18253331,0.0,1.0
253,2024-01-05T00:00:00.000Z,137.39,138.81,136.85,138.352,15140136,137.0513106232,138.4678100852,136.5126418137,138.010939132,15140136,0.0,1.0
254,2024-01-08T00:00:00.000Z,140.53,140.64,137.88,138.0,17645293,140.1835699969,140.2932988285,137.5401026911,137.659806871,17645293,0.0,1.0
255,2024-01-09T00:00:00.000Z,142.56,142.7998,139.79,140.06,19579667,142.2085657067,142.4477745595,139.445394221,139.7147286257,19579667,0.0,1.0
256,2024-01-10T00:00:00.000Z,143.8,144.525,142.46,142.52,16641881,143.4455088989,144.1687216524,142.1088122235,142.1686643134,16641881,0.0,1.0
257,2024-01-11T00:00:00.000Z,143.67,146.66,142.215,144.895,17471130,143.3158293707,146.2984585195,141.8644161895,144.5378095403,17471130,0.0,1.0
258,2024-01-12T00:00:00.000Z,144.24,144.74,143.36,144.34,13998729,143.8844242251,144.3831916413,143.0065935726,143.9841777084,13998729,0.0,1.0
259,2024-01-16T00:00:00.000Z,144.08,145.84,143.0564,143.43,19198939,143.7248186519,145.480479957,142.7037419975,143.0764210109,19198939,0.0,1.0
260,2024-01-17T00:00:00.000Z,142.89,143.41,140.51,142.91,17884548,142.5377522014,143.0564703142,140.1636193003,142.557702898,17884548,0.0,1.0
261,2024-01-18T00:00:00.000Z,144.99,145.585,143.35,143.44,18876800,144.6325753494,145.2261085747,142.9966182243,143.0863963592,18876800,0.0,1.0
262,2024-01-19T00:00:00.000Z,147.97,148.04,145.8,146.305,27181032,147.60522915,147.6750565882,145.4405785637,145.944333654,27181032,0.0,1.0
263,2024-01-22T00:00:00.000Z,147.71,150.015,147.58,148.71,21829232,147.3458700935,149.6451878822,147.2161905653,148.3434049259,21829232,0.0,1.0
264,2024-01-23T00:00:00.000Z,148.68,148.86,147.19,147.72,14113649,148.313478881,148.4930351508,146.8271519807,147.3558454419,14113649,0.0,1.0
265,2024-01-24T00:00:00.000Z,150.35,151.57,149.84,150.29,18892741,149.9793620511,151.1963545466,149.4706192866,149.9195099611,18892741,0.0,1.0
266,2024-01-25T00:00:00.000Z,153.64,154.76,151.22,151.74,21495120,153.2612516497,154.378490662,150.8472173553,151.3659354681,21495120,0.0,1.0
267,2024-01-26T00:00:00.000Z,153.79,154.11,152.8,152.87,19494488,153.4108818745,153.7300930209,152.4233223905,152.4931498287,19494488,0.0,1.0
268,2024-01-29T00:00:00.000Z,154.84,155.2,152.92,153.64,20909258,154.4582934485,154.8174059882,152.5430265703,153.2612516497,20909258,0.0,1.0
269,2024-01-30T00:00:00.000Z,153.05,155.04,152.775,154.01,26578934,152.6727060986,154.657800415,152.3983840196,153.6303395377,26578934,0.0,1.0
270,2024-01-31T00:00:00.000Z,141.8,145.59,141.55,145.39,43908584,141.4504392341,145.2310962489,141.201055526,145.0315892824,43908584,0.0,1.0
271,2024-02-01T00:00:00.000Z,142.71,144.62,142.26,143.69,25526855,142.3581959316,144.2634874614,141.909305257,143.3357800673,25526855,0.0,1.0
272,2024-02-02T00:00:00.000Z,143.54,143.88,138.17,140.89,42136127,143.1861498424,143.5253116855,137.8293877925,140.5426825366,42136127,0.0,1.0
273,2024-02-05T00:00:00.000Z,144.93,146.67,143.91,144.04,29254444,144.5727232595,146.3084338679,143.5552377304,143.6849172586,29254444,0.0,1.0
274,2024-02-06T00:00:00.000Z,145.41,146.74,144.52,145.96,21517655,145.051539979,146.3782613061,144.1637339782,145.6001841368,21517655,0.0,1.0
275,2024-02-07T00:00:00.000Z,146.68,147.0,145.2103,146.12,21436126,146.3184092162,146.6376203625,144.852332273,145.75978971,21436126,0.0,1.0
276,2024-02-08T00:00:00.000Z,147.22,147.61,146.42,146.97,18241319,146.8570780257,147.2461166103,146.0590501598,146.6076943176,18241319,0.0,1.0
277,2024-02-09T00:00:00.000Z,150.22,150.695,147.43,147.95,21877693,149.8496825229,150.3235115683,147.0665603405,147.5852784533,21877693,0.0,1.0
278,2024-02-12T00:00:00.000Z,148.73,150.59,148.56,149.54,17236108,148.3633556226,150.2187704109,148.1937747011,149.1713588368,17236108,0.0,1.0
279,2024-02-13T00:00:00.000Z,146.37,148.04,145.11,146.07,18138482,146.0091734181,147.6750565882,144.7522795293,145.7099129684,18138482,0.0,1.0
280,2024-02-14T00:00:00.000Z,147.14,147.83,145.555,147.37,16651824,146.7772752391,147.4655742734,145.1961825297,147.0067082505,16651824,0.0,1.0
281,2024-02-15T00:00:00.000Z,143.94,144.76,141.88,144.46,26724305,143.5851637754,144.403142338,141.5302420207,144.1038818883,26724305,0.0,1.0
282,2024-02-16T00:00:00.000Z,141.76,144.48,141.52,144.21,21865118,141.4105378408,144.1238325849,141.171129481,143.8544981802,21865118,0.0,1.0
283,2024-02-20T00:00:00.000Z,142.2,143.3285,140.8,140.94,18625589,141.849453167,142.9751712254,140.4529044017,140.5925592782,18625589,0.0,1.0
284,2024-02-21T00:00:00.000Z,143.84,143.98,141.91,142.64,16499584,143.4854102922,143.6250651687,141.5601680656,142.2883684933,16499584,0.0,1.0
285,2024-02-22T00:00:00.000Z,145.32,146.2,144.01,146.12,23024707,144.9617618441,145.8395924966,143.6549912137,145.75978971,23024707,0.0,1.0
286,2024-02-23T00:00:00.000Z,145.29,145.955,144.79,144.97,14519434,144.9318357991,145.5951964627,144.4330683829,144.6126246528,14519434,0.0,1.0
287,2024-02-26T00:00:00.000Z,138.75,143.84,138.74,143.45,33513011,138.4079579953,143.4854102922,138.3979826469,143.0963717075,33513011,0.0,1.0
288,2024-02-27T00:00:00.000Z,140.1,140.49,138.5,139.41,22363981,139.754630019,140.1436686036,138.1585742872,139.0663309846,22363981,0.0,1.0
289,2024-02-28T00:00:00.000Z,137.43,139.28,136.64,139.1,30628702,137.0912120165,138.9366514564,136.3031594989,138.7570951866,30628702,0.0,1.0
290,2024-02-29T00:00:00.000Z,139.78,139.95,137.57,138.35,35485006,139.4354188726,139.6049997941,137.230866893,138.0089440623,35485006,0.0,1.0
291,2024-03-01T00:00:00.000Z,138.08,140.0,137.975,139.61,28551525,137.7396096576,139.6548765358,137.6348685001,139.2658379511,28551525,0.0,1.0
292,2024-03-04T00:00:00.000Z,134.2,136.63,132.86,136.54,43571510,133.8691745078,136.2931841506,132.5324778324,136.2034060157,43571510,0.0,1.0
293,2024-03-05T00:00:00.000Z,133.78,134.02,131.55,132.74,28447550,133.4502098782,133.689618238,131.225707202,132.4127736525,28447550,0.0,1.0
294,2024-03-06T00:00:00.000Z,132.56,134.74,131.95,134.24,23175200,132.2332173827,134.4078433173,131.6247211349,133.9090759011,23175200,0.0,1.0
295,2024-03-07T00:00:00.000Z,135.24,135.82,132.66,133.89,24107282,134.9066107335,135.4851809363,132.332970866,133.5599387098,24107282,0.0,1.0
296,2024-03-08T00:00:00.000Z,136.29,138.985,134.8,135.035,26495160,135.9540223076,138.6423786809,134.4676954073,134.7021160929,26495160,0.0,1.0
297,2024-03-11T00:00:00.000Z,138.94,139.98,137.07,137.07,22462576,138.5974896134,139.6349258391,136.7320994768,136.7320994768,22462576,0.0,1.0
298,2024-03-12T00:00:00.000Z,139.62,140.28,138.21,138.25,18951920,139.2758132994,139.9341862888,137.8692891858,137.9091905791,18951920,0.0,1.0
