,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
299,2024-03-13T00:00:00.000Z,140.77,142.19,140.01,140.06,19589151,140.4229783567,141.8394778187,139.6648518841,139.7147286257,19589151,0.0,1.0
300,2024-03-14T00:00:00.000Z,144.34,144.73,141.485,142.3,35991108,143.9841777084,144.373216293,141.1362157619,141.9492066503,35991108,0.0,1.0
301,2024-03-15T00:00:00.000Z,142.17,144.34,141.1301,143.41,41039494,141.8195271221,143.9841777084,140.7821906498,143.0564703142,41039494,0.0,1.0
302,2024-03-18T00:00:00.000Z,148.48,152.93,148.14,149.37,47676689,148.1139719145,152.5530019187,147.7748100715,149.0017779153,47676689,0.0,1.0
303,2024-03-19T00:00:00.000Z,147.92,149.62,147.01,148.98,17748367,147.5553524083,149.2511616234,146.6475957109,148.6127393307,17748367,0.0,1.0
304,2024-03-20T00:00:00.000Z,149.68,149.76,147.665,148.79,17729996,149.3110137134,149.3908165,147.3009810261,148.4232077125,17729996,0.0,1.0
305,2024-03-21T00:00:00.000Z,148.74,151.305,148.0101,150.32,19843915,148.3733309709,150.932007816,147.6452302967,149.9494360061,19843915,0.0,1.0
306,2024-03-22T00:00:00.000Z,151.77,152.56,150.09,150.24,19252925,151.3958615131,152.1839140307,149.7200029947,149.8696332195,19252925,0.0,1.0
307,2024-03-25T00:00:00.000Z,151.15,151.456,148.8,150.95,15114728,150.777389917,151.0826355757,148.4331830609,150.5778829505,15114728,0.0,1.0
308,2024-03-26T00:00:00.000Z,151.7,153.2,151.03,151.24,19312694,151.3260340748,152.8223363234,150.6576857371,150.8671680519,19312694,0.0,1.0
309,2024-03-27T00:00:00.000Z,151.94,152.69,150.13,152.145,16621964,151.5654424346,152.3135935589,149.7599043879,151.7699370752,16621964,0.0,1.0
310,2024-03-28T00:00:00.000Z,152.26,152.67,151.33,152.0,21105628,151.884653581,152.2936428622,150.9569461868,151.6252945245,21105628,0.0,1.0
311,2024-04-01T00:00:00.000Z,156.5,157.0,151.65,151.83,24416137,156.1142012703,156.6129686865,151.2761573332,151.455713603,24416137,0.0,1.0
312,2024-04-02T00:00:00.000Z,155.87,155.99,153.46,154.75,17549140,155.4857543259,155.6054585058,153.0816953798,154.3685153136,17549140,0.0,1.0
313,2024-04-03T00:00:00.000Z,156.37,156.55,154.1321,154.92,16984168,155.9845217421,156.1640780119,153.7521385407,154.5380962351,16984168,0.0,1.0
314,2024-04-04T00:00:00.000Z,151.94,156.18,151.88,155.08,23901697,151.5654424346,155.794990124,151.5055903446,154.6977018083,23901697,0.0,1.0
315,2024-04-05T00:00:00.000Z,153.94,154.84,151.081,151.68,16212049,153.5605120994,154.4582934485,150.7085600136,151.3060833782,16212049,0.0,1.0
316,2024-04-08T00:00:00.000Z,156.14,156.655,153.99,154.015,16280924,155.7550887307,156.2688191693,153.610388841,153.6353272118,16280924,0.0,1.0
317,2024-04-09T00:00:00.000Z,158.14,159.89,156.64,157.35,21435146,157.7501583955,159.4958443522,156.2538561469,156.9621058779,21435146,0.0,1.0
318,2024-04-10T00:00:00.000Z,157.66,158.16,156.2,157.88,16339174,157.2713416759,157.7701090921,155.8149408206,157.490799339,16339174,0.0,1.0
319,2024-04-11T00:00:00.000Z,160.79,161.1199,157.93,158.34,17841703,160.3936257013,160.7227124425,157.5406760807,157.9496653619,17841703,0.0,1.0
320,2024-04-12T00:00:00.000Z,159.19,161.7,158.6,159.405,16989765,158.7975699695,161.3013823988,158.2090244184,159.0120399584,16989765,0.0,1.0
321,2024-04-15T00:00:00.000Z,156.33,160.83,156.15,160.28,21140948,155.9446203488,160.4335270946,155.765064079,159.8848829368,21140948,0.0,1.0
322,2024-04-16T00:00:00.000Z,156.0,157.23,155.05,155.64,15413201,155.6154338541,156.842401698,154.6677757633,155.2563213145,15413201,0.0,1.0
323,2024-04-17T00:00:00.000Z,156.88,158.681,156.135,157.19,16237752,156.4932645066,158.2898247398,155.7501010565,156.8025003047,16237752,0.0,1.0
324,2024-04-18T00:00:00.000Z,157.46,158.485,156.21,156.925,14016065,157.0718347094,158.0943079126,155.8249161689,156.5381535741,14016065,0.0,1.0
325,2024-04-19T00:00:00.000Z,155.72,157.99,153.91,157.75,21479881,155.3361241011,157.6005281706,153.5305860544,157.3611198108,21479881,0.0,1.0
326,2024-04-22T00:00:00.000Z,157.95,159.185,155.66,156.01,17243870,157.5606267773,158.7925822953,155.2762720111,155.6254092025,17243870,0.0,1.0
327,2024-04-23T00:00:00.000Z,159.92,160.48,157.965,158.59,16115408,159.5257703971,160.0843899033,157.5755897998,158.19904907,16115408,0.0,1.0
328,2024-04-24T00:00:00.000Z,161.1,161.39,158.82,159.09,19485694,160.7028614994,160.9921466008,158.4284820815,158.6978164862,19485694,0.0,1.0
329,2024-04-25T00:00:00.000Z,157.95,158.28,152.768,153.36,36197789,157.5606267773,157.889813272,152.3914012758,152.9819418966,36197789,0.0,1.0
330,2024-04-26T00:00:00.000Z,173.69,176.42,171.4,175.99,56500787,173.2618250393,175.9850951317,170.9774702731,175.5561551538,56500787,0.0,1.0
331,2024-04-29T00:00:00.000Z,167.9,171.38,167.06,170.77,35914561,167.4860983597,170.9575195764,166.6481691005,170.3490233286,35914561,0.0,1.0
332,2024-04-30T00:00:00.000Z,164.64,169.87,164.5,167.38,29420755,164.234134806,169.4512419795,164.0944799295,166.9673802468,29420755,0.0,1.0
333,2024-05-01T00:00:00.000Z,165.57,168.81,164.9,166.18,25223245,165.1618422002,168.3938550571,164.4934938625,165.7703384479,25223245,0.0,1.0
334,2024-05-02T00:00:00.000Z,168.46,168.53,165.69,166.67,17041119,168.0447178658,168.1145453041,165.2815463801,166.2591305158,17041119,0.0,1.0
335,2024-05-03T00:00:00.000Z,168.99,169.85,164.98,169.54,22767056,168.573411327,169.4312912828,164.5732966491,169.1220554848,22767056,0.0,1.0
336,2024-05-06T00:00:00.000Z,169.83,169.9,167.89,169.22,15147906,169.4113405862,169.4811680245,167.4761230113,168.8028443384,15147906,0.0,1.0
337,2024-05-07T00:00:00.000Z,172.98,173.47,170.0,170.12,21102434,172.5535753082,173.0423673761,169.5809215077,169.7006256876,21102434,0.0,1.0
338,2024-05-08T00:00:00.000Z,171.16,171.9092,170.522,170.75,14569858,170.7380619133,171.4854150097,170.1016346902,170.329072632,14569858,0.0,1.0
339,2024-05-09T00:00:00.000Z,171.58,172.44,169.93,171.15,11937704,171.1570265429,172.0149064988,169.5110940694,170.728086565,11937704,0.0,1.0
340,2024-05-10T00:00:00.000Z,170.29,171.34,167.91,169.69,18740458,169.8702066091,170.9176181831,167.496073708,169.2716857097,18740458,0.0,1.0
341,2024-05-13T00:00:00.000Z,170.9,170.95,165.76,165.847,19648585,170.4787028569,170.5285795985,165.3513738183,165.4381593488,19648585,0.0,1.0
342,2024-05-14T00:00:00.000Z,171.93,172.78,170.42,171.59,18729463,171.5061637342,172.3540683418,169.9998861373,171.1670018912,18729463,0.0,1.0
343,2024-05-15T00:00:00.000Z,173.88,174.0459,172.03,172.3,20958245,173.4513566574,173.6168476861,171.6059172175,171.8752516222,20958245,0.0,1.0
344,2024-05-16T00:00:00.000Z,175.43,176.34,174.05,174.6,17247311,174.9975356476,175.9052923451,173.6209375789,174.1695817367,17247311,0.0,1.0
345,2024-05-17T00:00:00.000Z,177.29,177.495,174.98,175.55,16546353,176.8529504359,177.0574450765,174.548644973,175.1172398275,16546353,0.0,1.0
346,2024-05-20T00:00:00.000Z,178.46,179.95,177.225,177.31,17495122,178.0200661898,179.5063930901,176.7881106718,176.8729011325,17495122,0.0,1.0
347,2024-05-21T00:00:00.000Z,179.54,179.82,177.31,178.4,14706021,179.0974038088,179.3767135619,176.8729011325,177.9602140998,14706021,0.0,1.0
348,2024-05-22T00:00:00.000Z,178.0,178.852,176.7801,178.4,16189404,177.5612001669,178.4110998441,176.3443074248,177.9602140998,16189404,0.0,1.0
349,2024-05-23T00:00:00.000Z,175.06,179.91,174.54,178.78,14928363,174.6284477596,179.4664916968,174.1097296468,178.3392773362,14928363,0.0,1.0
350,2024-05-24T00:00:00.000Z,176.33,177.3044,175.2,176.52,11403560,175.8953169968,176.8673149375,174.7681026362,176.0848486149,11403560,0.0,1.0
351,2024-05-28T00:00:00.000Z,178.02,178.51,175.68,175.74,15655340,177.5811508635,178.0699429314,175.2469193557,175.3067714457,15655340,0.0,1.0
352,2024-05-29T00:00:00.000Z,177.4,178.23,176.26,176.81,15023847,176.9626792674,177.7906331783,175.8254895585,176.3741337163,15023847,0.0,1.0
353,2024-05-30T00:00:00.000Z,173.56,176.69,173.23,176.69,18844036,173.132145511,176.2544295364,172.8029590163,176.2544295364,18844036,0.0,1.0
354,2024-05-31T00:00:00.000Z,173.96,174.42,170.97,173.4,28085151,173.531159444,173.9900254669,170.5485302951,172.9725399379,28085151,0.0,1.0
355,2024-06-03T00:00:00.000Z,174.42,175.86,172.45,173.88,20742798,173.9900254669,175.4264756256,172.0248818471,173.4513566574,20742798,0.0,1.0
356,2024-06-04T00:00:00.000Z,175.13,175.19,173.22,174.45,14066602,174.6982751979,174.7581272878,172.792983668,174.0199515119,14066602,0.0,1.0
357,2024-06-05T00:00:00.000Z,177.07,177.97,175.29,176.535,15233861,176.6334927728,177.5312741219,174.8578807711,176.0998116374,15233861,0.0,1.0
358,2024-06-06T00:00:00.000Z,178.35,178.71,177.21,177.43,14255818,177.9103373582,178.2694498979,176.7731476493,176.9926053124,14255818,0.0,1.0
359,2024-06-07T00:00:00.000Z,175.95,179.42,175.79,178.46,14716270,175.5162537605,178.9776996289,175.3566481873,178.0200661898,14716270,0.0,1.0
360,2024-06-10T00:00:00.000Z,176.63,178.47,174.38,176.45,17122247,176.394084413,178.2316268198,174.147089622,176.2143248297,17122247,0.2,1.0
361,2024-06-11T00:00:00.000Z,178.19,178.39,175.44,177.72,14402401,177.9520008014,178.1517336717,175.2056738346,177.4826285562,14402401,0.0,1.0
362,2024-06-12T00:00:00.000Z,179.56,182.08,177.78,179.75,18600421,179.320170963,181.8368051289,177.5425484173,179.5099171898,18600421,0.0,1.0
363,2024-06-13T00:00:00.000Z,176.74,178.51,176.66,177.84,15956941,176.5039374917,178.2715733939,176.4240443435,177.6024682783,15956941,0.0,1.0
364,2024-06-14T00:00:00.000Z,178.37,178.73,175.852,175.852,12361571,178.1317603847,178.4912795512,175.6171235475,175.6171235475,12361571,0.0,1.0
365,2024-06-17T00:00:00.000Z,178.78,179.92,176.49,176.98,15272864,178.5412127688,179.6796901296,176.2542714038,176.743616936,15272864,0.0,1.0
366,2024-06-18T00:00:00.000Z,176.45,178.91,175.62,178.79,15640257,176.2143248297,178.6710391345,175.3854334179,178.5511994123,15640257,0.0,1.0
367,2024-06-20T00:00:00.000Z,177.71,178.74,176.46,176.71,16753166,177.4726419126,178.5012661947,176.2243114732,176.4739775611,16753166,0.0,1.0
368,2024-06-21T00:00:00.000Z,180.26,182.5117,178.06,178.49,59728019,180.0192360091,182.2679285295,177.8221744357,178.2516001069,59728019,0.0,1.0
369,2024-06-24T00:00:00.000Z,180.79,182.08,180.23,181.28,18198282,180.5485281154,181.8368051289,179.9892760785,181.0378736477,18198282,0.0,1.0
370,2024-06-25T00:00:00.000Z,185.58,185.75,181.105,181.145,18917734,185.3321303593,185.5019032991,180.8631073861,180.9030539602,18917734,0.0,1.0
371,2024-06-26T00:00:00.000Z,185.37,185.93,183.99,184.2,13375715,185.1224108455,185.6816628823,183.7442540403,183.9539735542,13375715,0.0,1.0
372,2024-06-27T00:00:00.000Z,186.86,187.5,185.45,185.645,13025656,186.6104207293,187.2495659143,185.2023039936,185.3970435421,13025656,0.0,1.0
373,2024-06-28T00:00:00.000Z,183.42,186.58,183.325,185.72,23032362,183.17501536,186.3307947108,183.0801422466,185.4719433685,23032362,0.0,1.0
374,2024-07-01T00:00:00.000Z,184.49,185.34,182.73,184.48,11815862,184.2435862161,185.0924509149,182.4859369574,184.2335995726,11815862,0.0,1.0
375,2024-07-02T00:00:00.000Z,186.61,186.95,183.06,183.47,12555545,186.3607546414,186.7003005209,182.8154961934,183.2249485775,12555545,0.0,1.0
376,2024-07-03T00:00:00.000Z,187.39,187.62,185.385,186.3,7409106,187.1397128356,187.3694056364,185.1373908107,186.0511686924,7409106,0.0,1.0
377,2024-07-05T00:00:00.000Z,191.96,192.26,187.32,187.32,14303361,191.7036089221,192.0032082276,187.069806331,187.069806331,14303361,0.0,1.0
378,2024-07-08T00:00:00.000Z,190.48,191.6791,189.32,191.365,12097611,190.2255856818,191.4230841058,189.0671350341,191.109403633,12097611,0.0,1.0
379,2024-07-09T00:00:00.000Z,190.44,192.86,190.23,191.75,10224925,190.1856391078,192.6024068385,189.975919594,191.4938894083,10224925,0.0,1.0
380,2024-07-10T00:00:00.000Z,192.66,193.31,190.62,190.75,12052906,192.4026739682,193.0518057967,190.3653986911,190.4952250568,12052906,0.0,1.0
381,2024-07-11T00:00:00.000Z,187.3,192.41,186.82,191.34,16451981,187.0498330439,192.1530078803,186.5704741552,191.0844370242,16451981,0.0,1.0
382,2024-07-12T00:00:00.000Z,186.78,188.69,186.14,186.92,14449113,186.5305275811,188.4379764926,185.8913823962,186.6703405904,14449113,0.0,1.0
383,2024-07-15T00:00:00.000Z,188.19,189.9,186.49,186.49,12186015,187.9386443168,189.646360358,186.2409149192,186.2409149192,12186015,0.0,1.0
384,2024-07-16T00:00:00.000Z,185.5,190.34,185.12,188.96,12760102,185.2522372112,190.0857726726,184.8727447576,188.7076158675,12760102,0.0,1.0
385,2024-07-17T00:00:00.000Z,182.62,185.23,181.62,184.68,17376563,182.3760838787,184.9825978362,181.3774195272,184.4333324429,17376563,0.0,1.0
386,2024-07-18T00:00:00.000Z,179.22,184.05,178.21,183.54,17877197,178.9806250835,183.8041739014,177.9719740884,183.2948550821,17877197,0.0,1.0
387,2024-07-19T00:00:00.000Z,179.39,181.97,178.86,180.37,14485899,179.1503980232,181.7269520502,178.6211059169,180.1290890878,14485899,0.0,1.0
388,2024-07-22T00:00:00.000Z,183.35,184.3,181.9,182.35,16303896,183.1051088553,184.0538399893,181.6570455456,182.1064445038,16303896,0.0,1.0
389,2024-07-23T00:00:00.000Z,183.6,185.22,183.33,183.84,23772602,183.3547749432,184.9726111927,183.0851355683,183.5944543876,23772602,0.0,1.0
390,2024-07-24T00:00:00.000Z,174.37,177.95,173.57,175.39,31250683,174.1371029785,177.712321357,173.3381714973,175.1557406171,31250683,0.0,1.0
391,2024-07-25T00:00:00.000Z,169.16,175.2,169.05,174.25,28967880,168.934061707,174.9659943903,168.8242086283,174.0172632563,28967880,0.0,1.0
392,2024-07-26T00:00:00.000Z,168.68,169.84,165.865,168.77,25150116,168.4547028182,169.613153466,165.6434626686,168.5445826099,25150116,0.0,1.0
393,2024-07-29T00:00:00.000Z,171.13,172.16,169.72,170.5,13768931,170.9014304795,171.9300547616,169.4933137438,170.272271938,13768931,0.0,1.0
394,2024-07-30T00:00:00.000Z,171.86,172.95,170.12,171.83,13681418,171.6304554561,172.7189995993,169.8927794844,171.6004955256,13681418,0.0,1.0
395,2024-07-31T00:00:00.000Z,173.15,175.91,171.72,174.92,15650154,172.9187324696,175.6750460799,171.4906424469,174.6863683718,15650154,0.0,1.0
396,2024-08-01T00:00:00.000Z,172.45,175.68,170.51,171.98,17177833,172.2196674235,175.445353279,170.2822585815,171.7502951783,17177833,0.0,1.0
397,2024-08-02T00:00:00.000Z,168.4,170.21,166.39,168.19,18907773,168.1750767998,169.9826592761,166.1677614532,167.965357286,18907773,0.0,1.0
398,2024-08-05T00:00:00.000Z,160.64,165.94,156.6,157.37,34907815,160.4254414318,165.718362495,156.3908374516,157.1598090023,34907815,0.0,1.0
399,2024-08-06T00:00:00.000Z,160.54,162.35,158.13,160.945,36146541,160.3255749967,162.133157473,157.9187939094,160.730034059,36146541,0.0,1.0
400,2024-08-07T00:00:00.000Z,160.75,164.79,160.24,163.24,19334246,160.5352945105,164.5698984907,160.0259756912,163.0219687458,19334246,0.0,1.0
401,2024-08-08T00:00:00.000Z,163.84,165.5,162.03,162.344,15733612,163.6211673568,165.2789501803,161.8135848805,162.1271654868,15733612,0.0,1.0
402,2024-08-09T00:00:00.000Z,165.39,165.52,160.93,161.645,13549230,165.1690971016,165.2989234673,160.7150540938,161.4290991051,13549230,0.0,1.0
403,2024-08-12T00:00:00.000Z,163.95,166.7,163.55,165.995,12434969,163.7310204354,166.4773474022,163.3315546948,165.7732890343,12434969,0.0,1.0
404,2024-08-13T00:00:00.000Z,165.93,166.54,164.77,165.185,12717628,165.7083758515,166.3175611059,164.5499252037,164.9643709096,12717628,0.0,1.0
405,2024-08-14T00:00:00.000Z,162.03,164.96,159.53,164.21,22515895,161.8135848805,164.7396714305,159.3169240016,163.9906731668,22515895,0.0,1.0
406,2024-08-15T00:00:00.000Z,163.17,163.52,161.49,162.21,18392452,162.9520622412,163.3015947643,161.2743061306,161.9933444637,18392452,0.0,1.0
407,2024-08-16T00:00:00.000Z,164.74,166.95,163.08,163.41,16853137,164.5199652731,166.72701349,162.8621824496,163.1917416856,16853137,0.0,1.0
408,2024-08-19T00:00:00.000Z,168.4,168.47,166.09,167.0,13100762,168.1750767998,168.2449833044,165.8681621477,166.7769467076,13100762,0.0,1.0
409,2024-08-20T00:00:00.000Z,168.96,170.41,168.66,168.74,12622523,168.7343288367,170.1823921464,168.4347295312,168.5146226793,12622523,0.0,1.0
410,2024-08-21T00:00:00.000Z,167.63,168.64,166.57,166.99,15269550,167.4061052491,168.4147562442,166.3475210365,166.7669600641,15269550,0.0,1.0
411,2024-08-22T00:00:00.000Z,165.49,169.42,165.03,169.04,19123778,165.2689635368,169.1937144384,164.8095779351,168.8142219848,19123778,0.0,1.0
412,2024-08-23T00:00:00.000Z,167.43,167.95,165.66,166.55,14281621,167.2063723788,167.7256778416,165.4387364766,166.3275477494,14281621,0.0,1.0
413,2024-08-26T00:00:00.000Z,167.93,169.38,166.32,168.155,11990305,167.7057045546,169.1537678643,166.0978549486,167.9304040337,11990305,0.0,1.0
414,2024-08-27T00:00:00.000Z,166.38,168.245,166.16,167.61,13718162,166.1577748097,168.0202838253,165.9380686523,167.3861319621,13718162,0.0,1.0
415,2024-08-28T00:00:00.000Z,164.5,167.39,163.28,166.78,15208736,164.2802858288,167.1664258047,163.0619153199,166.5572405503,15208736,0.0,1.0
416,2024-08-29T00:00:00.000Z,163.4,167.63,161.982,166.06,17133830,163.1817550421,167.4061052491,161.7656489916,165.8382022172,17133830,0.0,1.0
417,2024-08-30T00:00:00.000Z,165.11,165.28,163.41,164.22,18498777,164.8894710832,165.059244023,163.1917416856,164.0006598103,18498777,0.0,1.0
418,2024-09-03T00:00:00.000Z,158.61,163.38,157.855,163.315,26533110,158.3981527982,163.161781755,157.6441612128,163.0968685722,26533110,0.0,1.0
419,2024-09-04T00:00:00.000Z,157.81,160.4,157.44,158.075,15942997,157.5992213169,160.1857619874,157.2297155069,157.8638673701,15942997,0.0,1.0
420,2024-09-05T00:00:00.000Z,158.6,161.015,157.52,157.78,14139501,158.3881661547,160.7999405636,157.309608655,157.5692613864,14139501,0.0,1.0
421,2024-09-06T00:00:00.000Z,152.13,159.22,151.935,158.69,24999062,151.9268078002,159.0073380526,151.7320682516,158.4780459463,24999062,0.0,1.0
422,2024-09-09T00:00:00.000Z,149.54,154.64,148.2,153.63,28057746,149.54,154.64,148.2,153.63,28057746,0.2,1.0
423,2024-09-10T00:00:00.000Z,150.01,152.3,149.5427,151.45,20401774,150.01,152.3,149.5427,151.45,20401774,0.0,1.0
424,2024-09-11T00:00:00.000Z,152.15,152.48,148.7,151.09,18991486,152.15,152.48,148.7,151.09,18991486,0.0,1.0
425,2024-09-12T00:00:00.000Z,155.54,155.61,153.5,154.81,21024062,155.54,155.61,153.5,154.81,21024062,0.0,1.0
426,2024-09-13T00:00:00.000Z,158.37,159.275,156.11,156.362,16733908,158.37,159.275,156.11,156.362,16733908,0.0,1.0
427,2024-09-16T00:00:00.000Z,158.99,159.24,157.61,158.33,14157614,158.99,159.24,157.61,158.33,14157614,0.0,1.0
428,2024-09-17T00:00:00.000Z,160.28,161.59,159.41,160.09,12064790,160.28,161.59,159.41,160.09,12064790,0.0,1.0
429,2024-09-18T00:00:00.000Z,160.81,161.63,159.66,160.85,16756450,160.81,161.63,159.66,160.85,16756450,0.0,1.0
430,2024-09-19T00:00:00.000Z,163.24,164.99,162.5216,164.82,17548190,163.24,164.99,162.5216,164.82,17548190,0.0,1.0
431,2024-09-20T00:00:00.000Z,164.64,164.75,163.18,164.52,46362673,164.64,164.75,163.18,164.52,46362673,0.0,1.0
432,2024-09-23T00:00:00.000Z,163.07,166.61,162.95,165.34,15648446,163.07,166.61,162.95,165.34,15648446,0.0,1.0
433,2024-09-24T00:00:00.000Z,163.64,164.55,162.03,164.25,18774056,163.64,164.55,162.03,164.25,18774056,0.0,1.0
434,2024-09-25T00:00:00.000Z,162.99,164.217,162.775,162.97,13607892,162.99,164.217,162.775,162.97,13607892,0.0,1.0
435,2024-09-26T00:00:00.000Z,163.83,165.5,163.5,165.03,18234497,163.83,165.5,163.5,165.03,18234497,0.0,1.0
436,2024-09-27T00:00:00.000Z,165.29,166.97,163.83,163.91,13604261,165.29,166.97,163.83,163.91,13604261,0.0,1.0
437,2024-09-30T00:00:00.000Z,167.19,167.36,164.64,164.78,14083451,167.19,167.36,164.64,164.78,14083451,0.0,1.0
438,2024-10-01T00:00:00.000Z,168.42,170.44,165.9,168.86,18629506,168.42,170.44,165.9,168.86,18629506,0.0,1.0
439,2024-10-02T00:00:00.000Z,167.31,168.88,166.25,167.76,12744975,167.31,168.88,166.25,167.76,12744975,0.0,1.0
440,2024-10-03T00:00:00.000Z,167.21,167.91,165.37,165.82,11004333,167.21,167.91,165.37,165.82,11004333,0.0,1.0
441,2024-10-04T00:00:00.000Z,168.56,169.55,166.96,169.34,11435318,168.56,169.55,166.96,169.34,11435318,0.0,1.0
442,2024-10-07T00:00:00.000Z,164.39,169.9,164.13,169.14,14034722,164.39,169.9,164.13,169.14,14034722,0.0,1.0
443,2024-10-08T00:00:00.000Z,165.7,166.1,164.31,165.43,11723885,165.7,166.1,164.31,165.43,11723885,0.0,1.0
444,2024-10-09T00:00:00.000Z,163.06,166.26,161.12,164.855,19666411,163.06,166.26,161.12,164.855,19666411,0.0,1.0
445,2024-10-10T00:00:00.000Z,163.18,164.3107,161.64,162.11,12900492,163.18,164.3107,161.64,162.11,12900492,0.0,1.0
446,2024-10-11T00:00:00.000Z,164.52,165.27,162.5,163.33,10945971,164.52,165.27,162.5,163.33,10945971,0.0,1.0
447,2024-10-14T00:00:00.000Z,166.35,167.62,164.78,164.91,9981765,166.35,167.62,164.78,164.91,9981765,0.0,1.0
448,2024-10-15T00:00:00.000Z,166.9,169.09,166.05,167.14,14829338,166.9,169.09,166.05,167.14,14829338,0.0,1.0
449,2024-10-16T00:00:00.000Z,166.74,167.28,165.216,166.03,9968474,166.74,167.28,165.216,166.03,9968474,0.0,1.0
450,2024-10-17T00:00:00.000Z,164.51,167.93,164.37,167.38,15113356,164.51,167.93,164.37,167.38,15113356,0.0,1.0
451,2024-10-18T00:00:00.000Z,165.05,166.3699,164.75,164.87,13091267,165.05,166.3699,164.75,164.87,13091267,0.0,1.0
452,2024-10-21T00:00:00.000Z,165.8,166.22,164.305,164.58,11384047,165.8,166.22,164.305,164.58,11384047,0.0,1.0
453,2024-10-22T00:00:00.000Z,166.82,167.47,164.67,164.7,11958617,166.82,167.47,164.67,164.7,11958617,0.0,1.0
454,2024-10-23T00:00:00.000Z,164.48,167.6,163.6325,166.43,12754283,164.48,167.6,163.6325,166.43,12754283,0.0,1.0
